tier,days_running_real,is_active_real,page_name_real,creative_type,full_ad_copy,headline,cta,link_description,landing_page,start_date_real,end_date_real,publisher_real,num_variations,page_likes,preview_image_url,ad_library_url,ad_transcribation,ad_visual_notes
TIER_1_ACTIVE,6,TRUE,Coursiv,video,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,,https://coursiv.io/dynamic,2026-04-10 07:00:00,2026-04-16 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529913.0,https://scontent.feoh14-1.fna.fbcdn.net/v/t39.35426-6/668489347_976629091713312_4397227284439923583_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=C4VsRQg_q1sQ7kNvwGwfI2e&_nc_oc=Adrk34chP1qqaFlU_uXSOObTIHgE4xkTEtKCbV9zUM_yzRTrr6xtp62gCZt7QJQjLYw&_nc_zt=14&_nc_ht=scontent.feoh14-1.fna&_nc_gid=YQgadQMkwte_d6bmaKvKbg&_nc_ss=7a389&oh=00_Af2wrvp37W833c2u4lJJVaP4kcZ_r3o8FRjLH3OmGUXg6A&oe=69E891AE,https://www.facebook.com/ads/library/?id=925419766956689,"[00:00:00.08] - Speaker 1
Final call! Grab your AI certificate for $20! This offer dies tonight! AI certificate program, especially if you're over 40. 28 days, 15 minutes a day. In 1 week, you'll feel unstoppable. In 2 weeks, you'll know more than 90% of your colleagues. In 1 month, certificate. See the full program.

","static design, with vibrant style with ai tool list of ai tools icons, and claudes' icon is a cartoon character talking as saying the text"
TIER_1_ACTIVE,5,TRUE,Coursiv,image,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,Master AI with beginner-friendly courses. Learn ChatGPT and other AI tools for work and practical automation. No tech background needed. Join 800K+ learners.,https://coursiv.io/dynamic,2026-04-11 07:00:00,2026-04-16 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,282608.0,https://scontent.fbau3-2.fna.fbcdn.net/v/t39.35426-6/670875752_1456467468685520_5067394750187167293_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=OIXJ1t2EI2cQ7kNvwFjGTjt&_nc_oc=AdqeA8MmRa6uIuODUnYwaD-5JbXlYUC6BaxKHeLIvFW6tYofw12HF62wkIFflgVTEeU&_nc_zt=14&_nc_ht=scontent.fbau3-2.fna&_nc_gid=iBUdbvFkonFrb-LOVGJZZA&_nc_ss=7a389&oh=00_Af2x20UrXEpR-zj4U-A9Hmt5OoCn870e-BqBEOeOmURYAQ&oe=69E86B26,https://www.facebook.com/ads/library/?id=992289199895919,,
TIER_1_ACTIVE,5,TRUE,Coursiv,image,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,Master AI with beginner-friendly courses. Learn ChatGPT and other AI tools for work and practical automation. No tech background needed. Join 800K+ learners.,https://coursiv.io/dynamic,2026-04-11 07:00:00,2026-04-16 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,282609.0,https://scontent.feoh8-1.fna.fbcdn.net/v/t39.35426-6/669848557_1467200548774307_8849630275798640363_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=BmX1V0HcV2UQ7kNvwHARUCn&_nc_oc=AdrV4Gpr46XiUAo6oYls2o1xlXHEZaMZfoDS0WwdUUTeR0OSRAsphs7uUhoFvPQaKa8&_nc_zt=14&_nc_ht=scontent.feoh8-1.fna&_nc_gid=Bowf-kVn3feBSyuXM997zw&_nc_ss=7a389&oh=00_Af3mMQh3K1ajyBRiiTCheoZQSyD9vVKcid9Tcwvszx1kTQ&oe=69E87F53,https://www.facebook.com/ads/library/?id=960100586567136,,
TIER_1_ACTIVE,5,TRUE,Coursiv,image,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,Master AI with beginner-friendly courses. Learn ChatGPT and other AI tools for work and practical automation. No tech background needed. Join 800K+ learners.,https://coursiv.io/dynamic,2026-04-11 07:00:00,2026-04-16 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529907.0,https://scontent.fbau3-1.fna.fbcdn.net/v/t39.35426-6/669059405_1697073524759887_1191998668803232581_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=Jw9BvVpiysAQ7kNvwGLmibd&_nc_oc=AdoyO4Er8tEdFdVThzB71-C_2Qz-p_JNNfmzw2ytDVgzHHidLh16s5NEW7Xlivcj-Ow&_nc_zt=14&_nc_ht=scontent.fbau3-1.fna&_nc_gid=mPFz63Mv0e8MQXyLkBHMWw&_nc_ss=7a389&oh=00_Af1-q0BiAJlXOJqKDWV_MKc7wVuILBkD21ObLCUFE7wkfw&oe=69E884F9,https://www.facebook.com/ads/library/?id=1412721030540226,,
TIER_1_ACTIVE,5,TRUE,Coursiv,video,Devenez maître des outils d’IA avec Coursiv 🚀,Commencez maintenant,LEARN_MORE,,https://coursiv.io/fr/dynamic,2026-04-11 07:00:00,2026-04-16 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529909.0,https://scontent.feoh14-1.fna.fbcdn.net/v/t39.35426-6/670786673_887984647622136_6524877566373566349_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=9Yw7ME7BAnkQ7kNvwFCcHnN&_nc_oc=Adp--nmltdakwrKB4tXkKzoDA936q8hKmEvXaJwmQArz9RtmHcsk10GBjrBiKzGAZKk&_nc_zt=14&_nc_ht=scontent.feoh14-1.fna&_nc_gid=BTttWu5y-L6RS_Eg5hvWMQ&_nc_ss=7a389&oh=00_Af0UqTEY9NCCd_tcSBjI6yBYAFGyDJwxjPNeD9ctr43nqQ&oe=69E863A0,https://www.facebook.com/ads/library/?id=1246982364268703,"[00:00:00.03] - Speaker 1
Je t'en prie, je t'en prie, deviens un expert en intelligence artificielle, surtout si tu as plus de 40 ans. Voici comment.

[00:00:06.19] - Speaker 2
Voici comment je suis devenue la personne la plus dangereuse dans la pièce. Une habitude a tout changé. J'ai remplacé les réseaux sociaux par de la micro-apprentissage. Maintenant, au lieu de perdre du temps sur les réseaux sociaux, je passe 15 minutes par jour à apprendre à utiliser l'IA pour écrire, planifier, générer des idées et travailler vraiment. C'est tout. Une seule compétence par jour. Voici le Défi IA de 28 jours, conçu pour les débutants de plus de 40 ans. Il commence demain. Touchez l'écran pour nous rejoindre et essayer l'habitude unique qui vous rend imparable.

","ugc frence 40+men, talking hook, then there is a design template of ai tool list of their icons, then a women ai vioice narrator, saying, and showing woman working in front of the laptop, french language. text caprtions. video clips of woman swtitching. "
TIER_1_ACTIVE,5,TRUE,Coursiv,video,Devenez maître des outils d’IA avec Coursiv 🚀,Commencez maintenant,LEARN_MORE,,https://coursiv.io/fr/dynamic,2026-04-11 07:00:00,2026-04-16 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529899.0,https://scontent.fbau3-1.fna.fbcdn.net/v/t39.35426-6/668622772_1342849184481152_2542948768381108891_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=gCnn9MdMxQ4Q7kNvwEuncCZ&_nc_oc=AdrxB6gdZnypcApej12hfqsHHkXCU-mDFcU7l3Wdb-OoJ4w5EdBglKqk4i-G3YAuslU&_nc_zt=14&_nc_ht=scontent.fbau3-1.fna&_nc_gid=yfUAtkYxql8n9TVXtzPu2Q&_nc_ss=7a389&oh=00_Af0uLUf-Noak14Y3gP_45kK8zhTdB_qpeKPgtoge_rZsMg&oe=69E87D3F,https://www.facebook.com/ads/library/?id=993346956356140,,
TIER_1_ACTIVE,5,TRUE,Coursiv,image,¡Inicie su viaje hacia la IA con Coursiv 🚀,¡Empezar ahora!,LEARN_MORE,Master AI with beginner-friendly courses. Learn ChatGPT and other AI tools for work and practical automation. No tech background needed. Join 800K+ learners.,https://coursiv.io/es/dynamic,2026-04-11 07:00:00,2026-04-16 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529890.0,https://scontent.fbau3-1.fna.fbcdn.net/v/t39.35426-6/670873872_1306881144647814_3234043455634699435_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=dfBel3cXrzkQ7kNvwEklYCy&_nc_oc=Adq7otbSl-8jiDp2CIXlk4KE3WR4RvhYJIrNm5wDZVruBIiSV4KIVXuuGd3BvHovbLY&_nc_zt=14&_nc_ht=scontent.fbau3-1.fna&_nc_gid=lyTndrtncVRhrgdAgIVMCA&_nc_ss=7a389&oh=00_Af0Rgq4IFg7mDtPa1_iqkYzGeBK-GojcBiJvWI2m54_ITA&oe=69E85E3D,https://www.facebook.com/ads/library/?id=2096094100933287,,
TIER_1_ACTIVE,5,TRUE,Coursiv,image,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,Master AI with beginner-friendly courses. Learn ChatGPT and other AI tools for work and practical automation. No tech background needed. Join 800K+ learners.,https://coursiv.io/dynamic,2026-04-11 07:00:00,2026-04-16 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529893.0,https://scontent.fbau3-2.fna.fbcdn.net/v/t39.35426-6/670967541_1513071310338480_3074750079672025521_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=WVd42TNwytkQ7kNvwG-5TLc&_nc_oc=Adp5QhoqYcf_tQ3PFc5GnedYHHogm-Ei4BK6YAgWNsUJtsZnDPUwBxETRFywTTGXLgs&_nc_zt=14&_nc_ht=scontent.fbau3-2.fna&_nc_gid=8sZYA17K54U6wUgWyIUUvw&_nc_ss=7a389&oh=00_Af1hbbAZeroDYiIx7Lw89ASOfDJ5C5l_Rn5pLqur2yH5xg&oe=69E86017,https://www.facebook.com/ads/library/?id=922676227243969,,
TIER_1_ACTIVE,4,TRUE,Coursiv,video,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,,https://coursiv.io/dynamic,2026-04-12 07:00:00,2026-04-16 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529886.0,https://scontent.fbau3-1.fna.fbcdn.net/v/t39.35426-6/668722792_1610202386851251_7596192401301508413_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=cCC3gSJGbHIQ7kNvwHQfmw_&_nc_oc=AdqUSnoygEEe1y3InOAUwD8jn43K_HvvJSUxFFRUXIJQLv6jpNoXeax9iLfiRpIeTmg&_nc_zt=14&_nc_ht=scontent.fbau3-1.fna&_nc_gid=h87XeIXLSh5sHVX9zhuJWA&_nc_ss=7a389&oh=00_Af0UhdPo__49PrMXDjdgxu0Imvl8lcq9AbJOpulqsujMVg&oe=69E89185,https://www.facebook.com/ads/library/?id=1306803517984175,"[00:00:00.20] - Speaker 1
Congratulations, Sarah! You've been promoted to project lead!

[00:00:04.20] - Speaker 2
I can't believe it! I've been here way longer and still no promotion! How does that even happen? Honey, I have to bring work home this weekend again.

[00:00:14.10] - Speaker 3
You're staying late again?

[00:00:15.26] - Speaker 2
Yeah, I have to finish 3 reports by Monday.

[00:00:18.26] - Speaker 3
You're staying late again?

[00:00:19.27] - Speaker 2
Yeah, I have to finish 3 reports by Monday.

[00:00:22.01] - Speaker 3
Sarah just left. She already finished hers. All 3?

[00:00:25.09] - Speaker 2
That's impossible! Wait, how did you finish everything so fast?

[00:00:29.04] - Speaker 4
Mike, I know how to actually use AI. What takes you 5 hours, I do in 30 minutes.

[00:00:34.03] - Speaker 1
Impossible! I use AI too. I have ChatGPT Plus and I'm still not that fast.

[00:00:40.03] - Speaker 4
But I'm talking about using AI for real. The right tool for each task. Workflow automation, report generation, data analysis. I do everything in minutes. Anyway, gotta go. My boyfriend's waiting. We're leaving for the weekend. You need to do something about this job!

[00:00:55.15] - Speaker 3
I can't take it anymore!

[00:00:57.18] - Speaker 4
Our marriage is falling apart!

[00:00:59.25] - Speaker 5
You really earned this, Sarah. Your work has been exceptional.

[00:01:03.01] - Speaker 4
Thank you so much. I really appreciate the opportunity.

[00:01:06.03] - Speaker 1
Sarah, please, I need your help. I don't know what to do anymore. I'm about to lose my marriage because I never have time for my family.

[00:01:11.09] - Speaker 4
Mike, I'll help you, but promise not to tell everyone, okay? You need to learn how to actually use AI, not just type into ChatGPT. The people who master AI won't lose their jobs. I learned on my phone with an app called Cursive. It's the Duolingo of AI. It's a 28-day challenge, 15 minutes a day. Do this, and in a few months, you can get a raise like me and have time for your family.

[00:01:32.23] - Speaker 1
Okay, I want to learn, but it must be expensive, right?

[00:01:35.27] - Speaker 4
Not at all. I'll send you the link. Just answer a 2-minute quiz and you get access. It used to cost $40, but right now they're giving for $20 to the first 100 people. You need to jump on this before spots run out.

[00:01:45.26] - Speaker 1
I'm starting right now. I can't keep working late and losing my weekends.

[00:01:50.13] - Speaker 4
Perfect! Click the link and thank me in 28 days.

[00:01:55.15] - Speaker 1
Congratulations, Mike! I don't know what you did in the last month, but your results are impressive. You've become 3 times more productive. We're giving you a raise, and you can work from home every Friday. Thank you so much, boss!

","hook ai video cartoon, promotion of a character, he's then late,  ai cartoon of a family couple argue, then he go ask the colleague, who use ai better and get's better job opportunities, and return to couple argue, then girl is getting promoted and good marks, then this men goes to her asks what's the secret, master ai won't loose a job, sports run out, 50%- deal, loosing weekends.  then he's getting promoted by boss"
TIER_1_ACTIVE,4,TRUE,Coursiv,video,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,,https://coursiv.io/dynamic,2026-04-12 07:00:00,2026-04-16 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529899.0,https://scontent.fbau3-1.fna.fbcdn.net/v/t39.35426-6/669339787_1483653533204047_8092944336772547608_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=JCq-URQn-cUQ7kNvwF16kiF&_nc_oc=AdpFJebSFhQv2XSMNBV9wTt4kZRTDjr7_vdNeUUdJvWul_oMEdpFga1Mc_9Ey9rpDZ0&_nc_zt=14&_nc_ht=scontent.fbau3-1.fna&_nc_gid=8nExH0fu22Lq-f1odiNOtQ&_nc_ss=7a389&oh=00_Af216gKNfDRGglRmuCZL3NZRjkx2WnSIJORdW0H0Q7pgRg&oe=69E87BC9,https://www.facebook.com/ads/library/?id=957530220007074,"[00:00:00.06] - Speaker 1
Good afternoon, I'm here for the interview.

[00:00:02.10] - Speaker 2
Good afternoon, just have a seat here. We're waiting for 2 more candidates.

[00:00:05.19] - Speaker 1
2 candidates? That's fine, but you might want to let them know the position's already taken.

[00:00:10.25] - Speaker 2
She probably walked into the wrong building.

[00:00:13.02] - Speaker 1
Hahaha, or is she here to drop off a package, right? Excuse me, I think the delivery area is on the other side.

[00:00:17.20] - Speaker 2
No, I'm here for the project analyst interview. I'm running a bit late.

[00:00:20.25] - Speaker 1
Well, you need to master AI tools for this role.

[00:00:23.29] - Speaker 2
I have an MBA in project management and I'm certified in several AI courses. That's impressive. So you both come really well prepared then. I learned AI on my own from my phone.

[00:00:32.26] - Speaker 1
I need you to show me how you'd organize this project with tight deadlines. I'd use spreadsheets and daily meetings to track progress. And Vanessa, how would you optimize communication?

[00:00:40.21] - Speaker 2
Notion to organize tasks and send daily emails to everyone.

[00:00:43.22] - Speaker 1
Ooh, Lucy, and how would you solve it?

[00:00:46.16] - Speaker 2
I'd use AI to automate schedule creation, generate automatic reports, and create personalized briefings for each team.

[00:00:53.13] - Speaker 1
Want me to show you? Please.

[00:00:54.17] - Speaker 2
Here I use AI to plan the entire project in 5 minutes. Here it generates communication emails for me and And here it creates automatic presentations for the client.

[00:01:03.14] - Speaker 1
Congratulations, Lucy! You got the job! You're exactly what we need— someone who can actually work smarter, not just harder. You start Monday.

[00:01:10.20] - Speaker 2
What? I have an MBA, she's certified. It can't be that someone who learns AI from their phone works better.

[00:01:15.17] - Speaker 1
Look, an MBA and certifications are great, but they don't teach you how to actually use AI day to day. To truly master it, you need to practice with real tools every day.

[00:01:25.20] - Speaker 2
And how did you do that from your phone? With an AI app. Every day I learn a new tool. 15 minutes a day, I practice building projects, writing emails, Creating presentations in 88 days, I developed skills that put me ahead of everyone.

[00:01:36.11] - Speaker 1
Wow, I think we owe you an apology.

[00:01:38.21] - Speaker 2
Can you help us out? How do we use that app? You just need to click this link.

","hook ai video cartoon, promotion of a character, he's then late,  ai cartoon of a family couple argue, then he go ask the colleague, who use ai better and get's better job opportunities, and return to couple argue, then girl is getting promoted and good marks, then this men goes to her asks what's the secret, master ai won't loose a job, sports run out, 50%- deal, loosing weekends.  then he's getting promoted by boss"
TIER_1_ACTIVE,4,TRUE,Coursiv,video,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,,https://coursiv.io/dynamic,2026-04-12 07:00:00,2026-04-16 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529886.0,https://scontent.fbau3-1.fna.fbcdn.net/v/t39.35426-6/671120027_1440148803879647_7374039880594922299_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=P7_XPapb2fwQ7kNvwHbJUAM&_nc_oc=AdqI8QGo7UFG4K_tVm51BEegof--WZLzXZzB_22748GIFKJIIrVk7cVH9-SmXLhEscM&_nc_zt=14&_nc_ht=scontent.fbau3-1.fna&_nc_gid=eFUsJf_VJVgNBk4nkPJ2og&_nc_ss=7a389&oh=00_Af3Xn066TXhG_svuaXNi-gole7oaVDV1o5NXvBvbKCHxXw&oe=69E87E8B,https://www.facebook.com/ads/library/?id=1312994200694157,"[00:00:00.10] - Speaker 1
Honey, I have to bring work home this weekend again.

[00:00:03.12] - Speaker 2
You're staying late again?

[00:00:05.02] - Speaker 1
Yeah, I have to finish 3 reports by Monday.

[00:00:07.23] - Speaker 2
You're staying late again?

[00:00:09.04] - Speaker 1
Yeah, I have to finish 3 reports by Monday.

[00:00:11.07] - Speaker 2
Sarah just left. She already finished hers.

[00:00:13.12] - Speaker 1
All 3? That's impossible! Wait, how did you finish everything so fast?

[00:00:18.10] - Speaker 3
Mike, I know how to actually use AI. What takes you 5 hours, I do in 30 minutes.

[00:00:23.10] - Speaker 4
Impossible! I use AI too. I have ChatGPT Plus and I'm still not that fast!

[00:00:29.06] - Speaker 3
But I'm talking about using AI for real. The right tool for each task. Workflow automation, report generation, data analysis. I do everything in minutes! Anyway, gotta go. My boyfriend's waiting. We're leaving for the weekend.

[00:00:42.09] - Speaker 2
You need to do something about this job! I can't take it anymore! Our marriage is falling apart!

[00:00:49.04] - Speaker 5
You really earned this, Sarah. Your work has been exceptional.

[00:00:52.07] - Speaker 3
Thank you so much! I really appreciate the opportunity.

[00:00:55.11] - Speaker 4
Sarah, please, I need your help. I don't know what to do anymore. I'm about to lose my marriage because I never have time for my family.

[00:01:00.11] - Speaker 3
Mike, I'll help you, but promise not to tell everyone, okay? You need to learn how to actually use AI, not just type into ChatGPT. The people who master AI won't lose their jobs. I learned on my phone with an app called Corsiv. It's the Duolingo of AI. It's a 28-day challenge, 15 minutes a day. Do this, and in a few months, you can get a raise like me and have time for your family.

[00:01:21.23] - Speaker 4
Okay, I wanna learn, but it must be expensive, right?

[00:01:25.03] - Speaker 3
Not at all! I'll send you the link. Just answer a 2-minute quiz and you get access. It used to cost $40, but right now they're giving for $20 to the first 100 people. You need to jump on this before spots run out.

[00:01:35.03] - Speaker 4
I'm starting right now! I can't keep working late and losing my weekends.

[00:01:39.16] - Speaker 3
Perfect! Click the link and thank me in 28 days.

[00:01:44.18] - Speaker 4
Congratulations, Mike! I don't know what you did in the last month, but your results are impressive. You've become 3 times more productive. We're giving you a raise, and you can work from home every Friday. Thank you so much, boss.

","hook, getting into interview, project analyst, master ai tools to get this job, they are asked all together, and lucy is using ai, and showing off her skill, she got the job, cartoon ai video, with dysney style. then they ask her how did you do that app, ai tool "
TIER_1_ACTIVE,4,TRUE,Coursiv,image,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,Master AI with beginner-friendly courses. Learn ChatGPT and other AI tools for work and practical automation. No tech background needed. Join 800K+ learners.,https://coursiv.io/dynamic,2026-04-12 07:00:00,2026-04-16 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529891.0,https://scontent.fbau3-1.fna.fbcdn.net/v/t39.35426-6/669708577_952179370542435_1543705901582351439_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=I5smjRlchWMQ7kNvwHTjuJ4&_nc_oc=Adow_zJDTP_y4y8B22iP4qMcQhuAJxl88vekvUl91mcoL6DIpJ0WacExN3k0V8MDFEA&_nc_zt=14&_nc_ht=scontent.fbau3-1.fna&_nc_gid=KnSswtOUuwduRx82AqFXzA&_nc_ss=7a389&oh=00_Af1vR0a8IcgjjF4CYW35b53i_niIMM_V-WCv53J_0No7sA&oe=69E869F8,https://www.facebook.com/ads/library/?id=940256998751303,,
TIER_1_ACTIVE,4,TRUE,Coursiv,video,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,,https://coursiv.io/dynamic,2026-04-12 07:00:00,2026-04-16 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529891.0,https://scontent.fbau3-1.fna.fbcdn.net/v/t39.35426-6/669359676_960270700266453_550741696083553524_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=JLtO1lFTRu4Q7kNvwF_uZId&_nc_oc=AdrUZNQXTSXRm84P6Gjo1BMmrdGM_1uSmwLDEES2C-hTH95c4hoIfSOcS7OOZdzJy3Q&_nc_zt=14&_nc_ht=scontent.fbau3-1.fna&_nc_gid=KnSswtOUuwduRx82AqFXzA&_nc_ss=7a389&oh=00_Af394O1Q2Z_BaxVeYn8FmefuonvHiKhXNFHxnWTCEWyf8g&oe=69E87EF4,https://www.facebook.com/ads/library/?id=1526623868977105,"[00:00:01.22] - Speaker 1
Third attempt. My wife doesn't know I'm here again. This time is different. First time here? Third. Third? Good luck with that.

[00:00:15.02] - Speaker 2
Rick, tell me about your experience.

[00:00:17.25] - Speaker 1
15 years. Managed teams, large projects, difficult clients.

[00:00:23.19] - Speaker 2
How do you use AI in your work?

[00:00:25.19] - Speaker 1
I'm still learning.

[00:00:27.12] - Speaker 2
You can wait outside. How do you use AI?

[00:00:31.00] - Speaker 1
Every day. I automated my reports, cut client presentations from 4 hours to 20 minutes, and I generate full project analysis in one prompt. What used to take me a week, I deliver by Tuesday. When can you start? Monday.

[00:00:47.29] - Speaker 2
Rick and Carl, you were not selected.

[00:00:51.15] - Speaker 1
But I have 15 years of experience.

[00:00:53.17] - Speaker 2
He delivers more in less time. Rick, you're back.

[00:01:13.09] - Speaker 1
This time is different.

[00:01:14.06] - Speaker 2
The position was filled.

[00:01:16.06] - Speaker 1
I know. I'm here for the manager role.

[00:01:20.13] - Speaker 2
You were here a month ago. What changed?

[00:01:24.01] - Speaker 1
I learned AI. I automated my entire reporting process, cut presentation prep from 3 hours to 15 minutes. I built a full project dashboard in one afternoon that would have taken my old team a week. When can you start?

[00:01:39.13] - Speaker 3
Did you get it?

[00:01:41.06] - Speaker 1
Manager position.

[00:01:43.01] - Speaker 3
Manager? But how? You were ready to give up.

[00:01:48.24] - Speaker 1
AI certificate. 15 minutes a day, 28 days. I can now do in 2 hours what used to take me 8.

[00:01:56.06] - Speaker 2
And where did you found that?

[00:01:58.17] - Speaker 1
I'll send you the link right now.

","hook third attempt getting the job, 15 years, no ai use still learning, other men say he used ai every day, and that first person is listening their inteview voices, and first person get's back, real ai realistic video, then he got a job, manager position.  "
TIER_1_ACTIVE,4,TRUE,Coursiv,video,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,,https://coursiv.io/dynamic,2026-04-12 07:00:00,2026-04-16 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529897.0,https://scontent.fbau3-1.fna.fbcdn.net/v/t39.35426-6/669317287_3987090458250587_3227605916542849517_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=kOh196GDTuIQ7kNvwERic25&_nc_oc=Adqb0-TPiepSJ3Ul3BgG9m_YcCri_Q5hEBgwmDLLzeiAjy1h_UszArhe48F_PzzbF9c&_nc_zt=14&_nc_ht=scontent.fbau3-1.fna&_nc_gid=8Qo5wjmAa-7dhJF2-rcPew&_nc_ss=7a389&oh=00_Af20mHGH4Jkce41BfWCS4cGE5djFLWWY0953cJhSTdnsAA&oe=69E86C28,https://www.facebook.com/ads/library/?id=917301904461712,"[00:00:00.10] - Speaker 1
You here for the analyst position too?

[00:00:02.15] - Speaker 2
Yes.

[00:00:03.21] - Speaker 1
I have an AI certificate, years of experience.

[00:00:06.20] - Speaker 2
That's nice.

[00:00:07.24] - Speaker 1
And you?

[00:00:08.23] - Speaker 2
I use the AI certificate app 15 minutes a day.

[00:00:12.09] - Speaker 1
Good luck with that. She's definitely not here for the analyst role. Uh-huh, probably admin. Excuse me, miss, I think the waiting area for your position is on the other side.

[00:00:23.10] - Speaker 2
No, I'm here for the project analyst interview.

[00:00:25.15] - Speaker 1
You need to master AI tools for that. I have an MBA and I'm certified in several AI courses, years of experience.

[00:00:30.21] - Speaker 2
Nice. I just use AI AI Certificate. 15 minutes a day on my phone. Show me how you'd manage a project with tight deadlines.

[00:00:39.17] - Speaker 3
Spreadsheets and daily meetings.

[00:00:42.06] - Speaker 2
How would you optimize team communication?

[00:00:45.19] - Speaker 3
Notion and daily emails. And you?

[00:00:49.05] - Speaker 2
AI Certificate taught me to automate all of that. Want me to show you? Schedule, 5 minutes. Emails, Automatic. Client presentation done. Congratulations, you start Monday. What? I have an MBA. He's certified. How? Certifications don't teach you daily AI practice. AI Certificate does. 15 minutes a day. Real projects.

[00:01:14.17] - Speaker 1
Can you show us?

[00:01:16.17] - Speaker 2
Just tap the link below.

","ai real video, getting role analyst , ai tools  master's gets it, real footage look"
