tier,days_running_real,is_active_real,page_name_real,creative_type,full_ad_copy,headline,cta,link_description,landing_page,start_date_real,end_date_real,publisher_real,num_variations,page_likes,preview_image_url,ad_library_url
TIER_2_PROVEN,63,False,Coursiv,video,Dê o pontapé inicial em sua jornada de IA com o Coursiv 🚀,Comece agora,LEARN_MORE,,https://coursiv.io/pt/dynamic,2025-09-05 07:00:00,2025-11-07 08:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529898.0,https://scontent.fbau3-1.fna.fbcdn.net/v/t39.35426-6/540955839_3672927189508855_2190395932138360151_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=PwN6d42C4ywQ7kNvwHMgSyI&_nc_oc=Ado61H5k85FJw5M3EXlY5rpsj31z9pEiGVGbBX94vxSymhMtByJTTX5RufrIjb_fEGk&_nc_zt=14&_nc_ht=scontent.fbau3-1.fna&_nc_gid=GSC-c-kKpvFIWHsDZ2rp_w&_nc_ss=7a389&oh=00_Af3oEbS9K_Bk-wZ_hHmd0DEHcBPEiQmt-yf0J_tbZ2Ds9g&oe=69E87C05,https://www.facebook.com/ads/library/?id=1765351314859092
TIER_2_PROVEN,63,False,Coursiv,video,Dê o pontapé inicial em sua jornada de IA com o Coursiv 🚀,Comece agora,LEARN_MORE,,https://coursiv.io/pt/dynamic,2025-09-05 07:00:00,2025-11-07 08:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529896.0,https://scontent.fbau3-1.fna.fbcdn.net/v/t39.35426-6/541494866_1928345731255076_4975032124164617531_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=L40_iFkqUv0Q7kNvwEyZdUs&_nc_oc=AdrcQxwXjbPk_deDcJzslNfyOYLKcgGKPjCq5hQqo7tVJCZCdTPuzOpgFS-VDUurKk4&_nc_zt=14&_nc_ht=scontent.fbau3-1.fna&_nc_gid=SEinOw56vZSDifBfi1I0ag&_nc_ss=7a389&oh=00_Af2qMXPRFiWqKcp0Q_8_9VMwoQj0chuhW0R14EuE5IsThg&oe=69E880F3,https://www.facebook.com/ads/library/?id=1840311633537405
TIER_2_PROVEN,62,False,Coursiv,image,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,Master AI with beginner-friendly courses. Learn ChatGPT and other AI tools for work and practical automation. No tech background needed. Join 800K+ learners.,https://coursiv.io/dynamic,2026-01-27 08:00:00,2026-03-31 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529897.0,https://scontent.fbau3-2.fna.fbcdn.net/v/t39.35426-6/622864175_797619913367728_6618718523745163028_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=VN1dm33z9eIQ7kNvwHpxdX4&_nc_oc=AdrUQgwpsC-JoRUPN4YYEFdydY9j0VM1kj0VdIdzMt6aQGcGo0dGSPghRRlUthjQJaY&_nc_zt=14&_nc_ht=scontent.fbau3-2.fna&_nc_gid=Aqh2b3c-KO3icoeO-dUSrQ&_nc_ss=7a389&oh=00_Af0oTB0DCqmRMBzHmAYMNPyl_z6HNPZYEjFHZETkahl0Qg&oe=69E87EA6,https://www.facebook.com/ads/library/?id=3340969359386013
TIER_2_PROVEN,62,False,Coursiv,unknown,Kick-start your AI journey with Coursiv 🚀,,,,,2026-01-27 08:00:00,2026-03-31 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,,,https://www.facebook.com/ads/library/?id=3937187753084168
TIER_2_PROVEN,62,False,Coursiv,video,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,,https://coursiv.io/dynamic,2026-02-02 08:00:00,2026-04-06 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529909.0,https://scontent.feoh14-1.fna.fbcdn.net/v/t39.35426-6/624633509_874546625193459_8169530552366736971_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=fXQUppTCPC4Q7kNvwFVc2ym&_nc_oc=Adra8_DeoRClP6wWucE4cnRaQlxV_hCQlplfqmCZ1bAExab1uRPcOreB5_ShFGRFIlQ&_nc_zt=14&_nc_ht=scontent.feoh14-1.fna&_nc_gid=2nQi1NTFWQhNvpDOgEbg6A&_nc_ss=7a389&oh=00_Af0C-9gxY6y5swhqGl1PthTqNMbUpaGXqAAn5Gfl10nlrA&oe=69E8626E,https://www.facebook.com/ads/library/?id=757616230284756
TIER_2_PROVEN,62,False,Coursiv,video,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,,https://coursiv.io/dynamic,2026-01-26 08:00:00,2026-03-30 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529884.0,https://scontent.fmex11-3.fna.fbcdn.net/v/t39.35426-6/621548456_1641558633679683_7270311189692431221_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=GJRbDZN5WDgQ7kNvwGhNA7Q&_nc_oc=Adp9do-M1OEHNRwmuamU_gwl8Xk1tRjQG1Deh9aHveWNq_vMXOwvfi_EdvipXgG29jI&_nc_zt=14&_nc_ht=scontent.fmex11-3.fna&_nc_gid=hs7B-tgS58y1wSLEkRewMQ&_nc_ss=7a389&oh=00_Af2-BphbWdpnLe1qzluzPv44M2Pas1tY5GZ2NyOs9rjh3w&oe=69E88D16,https://www.facebook.com/ads/library/?id=1389104229352497
TIER_2_PROVEN,61,False,Coursiv,image,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,Master AI with beginner-friendly courses. Learn ChatGPT and other AI tools for work and practical automation. No tech background needed. Join 800K+ learners.,https://coursiv.io/dynamic,2026-01-27 08:00:00,2026-03-30 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529910.0,https://scontent.feoh8-1.fna.fbcdn.net/v/t39.35426-6/618632323_894345323069499_7884939711325382657_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=aMjgBEdSm6AQ7kNvwEnmKLG&_nc_oc=Adpajo_LfjF9GA0B59qc40HV-DuXE1oPzUavq1jgbbNiQw0RF9zdYw_kkPwjCnFw0DI&_nc_zt=14&_nc_ht=scontent.feoh8-1.fna&_nc_gid=LvwpMXZBiJV8lrdGYzBM6Q&_nc_ss=7a389&oh=00_Af1KZU1kr-yIM0u35sEKQhANjIFyVkVy-KaoFM2lfn1Mnw&oe=69E87090,https://www.facebook.com/ads/library/?id=801607559611432
TIER_2_PROVEN,60,False,Coursiv,image,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,"Take control of your future with Coursiv. Learn AI-powered strategies to thrive in online business, freelance, and beyond.",https://coursiv.io/v4,2025-06-07 07:00:00,2025-08-06 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529892.0,https://scontent.fbau3-2.fna.fbcdn.net/v/t39.35426-6/503871442_626700863755822_6390095379827817566_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=ZReVrCF-rfsQ7kNvwG1RAox&_nc_oc=AdorB2boXYkr46Pukz700zfBf3xceyWjy-E3M8QNZrHtR5TGnPvaSo0-NDGRG5bARb0&_nc_zt=14&_nc_ht=scontent.fbau3-2.fna&_nc_gid=rArZnsJUGur1GzRi6fYXHA&_nc_ss=7a389&oh=00_Af1LhukAu19ktQldJKtwE5Y0l6g6JLfg2cA4BRYhbruSYg&oe=69E87181,https://www.facebook.com/ads/library/?id=758917943318289
TIER_2_PROVEN,60,False,Coursiv,video,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,,https://coursiv.io/dynamic,2026-01-27 08:00:00,2026-03-29 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529900.0,https://scontent.fbau3-2.fna.fbcdn.net/v/t39.35426-6/622842115_1985556559055324_1291161779937477210_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=4Q5h_H6q7hsQ7kNvwEGQxUX&_nc_oc=AdoCJQGWdAU9OSSzDerhTPf1N2oBapXpBdpiz4fMtrGa2BB6WNS63d1rBi5CQxefRtU&_nc_zt=14&_nc_ht=scontent.fbau3-2.fna&_nc_gid=9qmxPTK8_c0RUcA8cK44Aw&_nc_ss=7a389&oh=00_Af09iDWtbOM4LZqYJ_9_QIcOOPX8ckrVdqcT1WLYwpqGFA&oe=69E8951E,https://www.facebook.com/ads/library/?id=908622708309287
TIER_2_PROVEN,60,False,Coursiv,video,¡Inicie su viaje hacia la IA con Coursiv 🚀,¡Empezar ahora!,LEARN_MORE,,https://coursiv.io/es/dynamic,2025-08-30 07:00:00,2025-10-29 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529895.0,https://scontent.fbau3-1.fna.fbcdn.net/v/t39.35426-6/541742493_765185532899840_2807309214257131016_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=DTRfYolh4EQQ7kNvwEBoFwc&_nc_oc=AdqDKYGBHvi_o0OIZTvagZTOZ2c7dP2jLbw2SzmbCkSHfgf189RZu-n7b23nF5zfNso&_nc_zt=14&_nc_ht=scontent.fbau3-1.fna&_nc_gid=R3--1jKM0By0Bkcg9Reh3Q&_nc_ss=7a389&oh=00_Af3deqpwpGk_VAWmVjXedqLVbRlsimDjUmm5N_i1211wnA&oe=69E887A3,https://www.facebook.com/ads/library/?id=1120700476634906
TIER_2_PROVEN,59,False,Coursiv,video,¡Inicie su viaje hacia la IA con Coursiv 🚀,¡Empezar ahora!,LEARN_MORE,,https://coursiv.io/es/dynamic,2025-08-30 07:00:00,2025-10-28 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529891.0,https://scontent.fbau3-1.fna.fbcdn.net/v/t39.35426-6/539920091_2220600785059884_8626509936851792229_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=3-wERmACnGUQ7kNvwGTSHoC&_nc_oc=AdpeGIcWvv1RGRONafAqNlPsigI6mBVuEoAmNtYINRVS7a1pU0X-6P2NYcxNhfccaL0&_nc_zt=14&_nc_ht=scontent.fbau3-1.fna&_nc_gid=KnSswtOUuwduRx82AqFXzA&_nc_ss=7a389&oh=00_Af1lOiq0YTJ9faFBscs1XdAv-qyNOIlhp1zJQyPxvBLlPQ&oe=69E885C0,https://www.facebook.com/ads/library/?id=757349170426378
TIER_2_PROVEN,59,False,Coursiv,video,¡Inicie su viaje hacia la IA con Coursiv 🚀,¡Empezar ahora!,LEARN_MORE,,https://coursiv.io/es/dynamic,2025-08-30 07:00:00,2025-10-28 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529893.0,https://scontent.fbau3-2.fna.fbcdn.net/v/t39.35426-6/540792878_1279003660687155_5700820395238471593_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=JC6BTZBOJUsQ7kNvwGpgKa_&_nc_oc=AdozOg5W9MC4hp8I8-mU3qP4wAR6NO3ij7yjoH0X6v8u1tnM9snki1Ilt-xp3mJq6GI&_nc_zt=14&_nc_ht=scontent.fbau3-2.fna&_nc_gid=MGYQQvLupAMKXEWM5OSfug&_nc_ss=7a389&oh=00_Af1G01-rIDRqPee_EbO8QBpBYK6wtgD4CfoIx0Lvt2cVfg&oe=69E86C40,https://www.facebook.com/ads/library/?id=810615844964533
TIER_2_PROVEN,59,False,Coursiv,video,¡Inicie su viaje hacia la IA con Coursiv 🚀,¡Empezar ahora!,LEARN_MORE,,https://coursiv.io/es/dynamic,2025-08-30 07:00:00,2025-10-28 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529897.0,https://scontent.fbau3-2.fna.fbcdn.net/v/t39.35426-6/541326545_1266011204790407_7553937900383366124_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=5KvlC8zQ_JAQ7kNvwHaQ81N&_nc_oc=Adr13druixH7Vu1-AxsuJm32f4yb9tGhwE7YqfMG-jgJ8SKAjyh_9v6TLh3oCLtflwg&_nc_zt=14&_nc_ht=scontent.fbau3-2.fna&_nc_gid=0OzbTiLyeeqhkqdBpySAeg&_nc_ss=7a389&oh=00_Af0gW0h7Y-alXAmarn1TYIc4DPxwiqugQBUPmrDUPyWfow&oe=69E85EDD,https://www.facebook.com/ads/library/?id=787322203714280
TIER_2_PROVEN,58,False,Coursiv,video,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,,https://coursiv.io/v4,2025-06-08 07:00:00,2025-08-05 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529907.0,https://scontent.fbau3-1.fna.fbcdn.net/v/t39.35426-6/504739331_1930423381037366_6655365762817312512_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=PokJuRwxmzYQ7kNvwEFOBFo&_nc_oc=AdqKGMj7lRI3afKJqXU-0Fyh3ReBrNZxiqeSglWYhjpUxaWsawqUm6-t3oFKINpNA7M&_nc_zt=14&_nc_ht=scontent.fbau3-1.fna&_nc_gid=7x23-MArpw-WMO19xqJKcw&_nc_ss=7a389&oh=00_Af2MEtJw0tMJKVW1mYL6CpK2Bo-KLhSMH-NFh4UHaVxQOg&oe=69E88FB6,https://www.facebook.com/ads/library/?id=1448342149879142
TIER_2_PROVEN,58,False,Coursiv,image,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,"Take control of your future with Coursiv. Learn AI-powered strategies to thrive in online business, freelance, and beyond.",https://coursiv.io/v4,2025-06-08 07:00:00,2025-08-05 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529890.0,https://scontent.fbau3-1.fna.fbcdn.net/v/t39.35426-6/505713028_680310711563314_2179524847126667697_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=94iXSk2haawQ7kNvwFni_JM&_nc_oc=Adp4ZKkQYq5mZLiKphU-zvOD5ZhzonWVLG4EQ68Kczjmg7-tJeqj1aRp8mSe9R-6ZmU&_nc_zt=14&_nc_ht=scontent.fbau3-1.fna&_nc_gid=uqkHtwSireqS8-c7NSjRoA&_nc_ss=7a389&oh=00_Af1wt4Pz-gTL3b9dn2_BfZMwTffmCEjaJV3B-izpNmNPTg&oe=69E86942,https://www.facebook.com/ads/library/?id=1242300880618875
TIER_2_PROVEN,58,False,Coursiv,video,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,,https://coursiv.io/v4,2025-06-08 07:00:00,2025-08-05 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529884.0,https://scontent.fbau3-2.fna.fbcdn.net/v/t39.35426-6/505712084_716853507489753_8434908471105316118_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=JNwkJVg81XEQ7kNvwEmyiI3&_nc_oc=Adq_57C-WXENFfTcvfRs3istGXy8C84AZ8XNBu3xokUCPwEfc3FApxM2a6rmD_ACbHI&_nc_zt=14&_nc_ht=scontent.fbau3-2.fna&_nc_gid=PfWRhuIYSv_ygLXfWXzIOg&_nc_ss=7a389&oh=00_Af1Ro3GVtwneMAJU7y-nsnxm7GYyd_eiK1YMw37FR7GZMA&oe=69E862C3,https://www.facebook.com/ads/library/?id=1970093927065474
TIER_2_PROVEN,57,False,Coursiv,video,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,,https://coursiv.io/dynamic,2026-02-01 08:00:00,2026-03-31 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,7633.0,https://scontent.fbau3-1.fna.fbcdn.net/v/t39.35426-6/625394590_2005120346729786_5194607471969969988_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=spHCfhzdJxgQ7kNvwGaz6mY&_nc_oc=AdpnYtHq4fE2VtafbcaQ9jseWrqw91qGZ_xv65wI_qj3DG8j27elZziIZiVTpMjD9yA&_nc_zt=14&_nc_ht=scontent.fbau3-1.fna&_nc_gid=95gI3ee-QA_cz1w-jv01Mw&_nc_ss=7a389&oh=00_Af3NWuO4piEZwlSoB3txcjFTeZM9_bXND7GYcLOTDELdtg&oe=69E89090,https://www.facebook.com/ads/library/?id=915929291382334
TIER_2_PROVEN,55,False,Coursiv,image,Become a certified AI Master with Coursiv 🚀,Start Now,LEARN_MORE,Master AI with beginner-friendly courses. Learn ChatGPT and other AI tools for work and practical automation. No tech background needed. Join 800K+ learners.,https://coursiv.io/dynamic,2026-02-02 08:00:00,2026-03-30 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529892.0,https://scontent.fbau3-2.fna.fbcdn.net/v/t39.35426-6/626041231_1411136250547944_1125725490674654390_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=Zx7kHyGpvqsQ7kNvwGp9BXZ&_nc_oc=AdodylrAferyj6FdcawcHlNwQOiDDrsXrqHpmO7F37M2tnCKO78aEmAKBFtU_oF5tGk&_nc_zt=14&_nc_ht=scontent.fbau3-2.fna&_nc_gid=0maeYM8ZoHrADfP-lU6sfg&_nc_ss=7a389&oh=00_Af3Zd8gac8qtZHZCzpgfyQtxvYH7G_3JE19LlUpiB5rQEA&oe=69E88902,https://www.facebook.com/ads/library/?id=1654045809280360
TIER_2_PROVEN,55,False,Coursiv,video,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,,https://coursiv.io/dynamic,2025-12-31 08:00:00,2026-02-24 08:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529887.0,https://scontent.fbau3-1.fna.fbcdn.net/v/t39.35426-6/603917840_876796341359403_5320499694233395393_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=tAPysB7eS84Q7kNvwG6jMAz&_nc_oc=AdpZeqJtEl6v4ZN4iKXxPxh4qiqQKkBa5NQx26Krdt_XijghfWIXuxpKui2vaj8XPvw&_nc_zt=14&_nc_ht=scontent.fbau3-1.fna&_nc_gid=yB3-lCCT11IY7Ef3alviXQ&_nc_ss=7a389&oh=00_Af1oW7ODJOOChuC_CaoW_amUyo7e0kX-ITF8j7KcQpfaOA&oe=69E8911B,https://www.facebook.com/ads/library/?id=1572130727263828
TIER_2_PROVEN,55,False,Coursiv,video,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,,https://coursiv.io/dynamic,2026-02-01 08:00:00,2026-03-29 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,7633.0,https://scontent.fbau3-2.fna.fbcdn.net/v/t39.35426-6/625115967_1214365477469016_1809535438036985877_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=cTOqguNYKxgQ7kNvwFV-HkC&_nc_oc=AdoFM5myRQX6yrCKYu48ldK9yZFqkY3-7_2OAoC3Dld44c7AwuobCjtZ4n3uYAyjjIM&_nc_zt=14&_nc_ht=scontent.fbau3-2.fna&_nc_gid=PfWRhuIYSv_ygLXfWXzIOg&_nc_ss=7a389&oh=00_Af3D5MCFN282qLxdngyI83qGC-wZp9nJqVPdYlm2DxQk4g&oe=69E85EB4,https://www.facebook.com/ads/library/?id=1656072488591996
TIER_2_PROVEN,55,False,Coursiv,video,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,,https://coursiv.io/dynamic,2026-02-02 08:00:00,2026-03-30 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529893.0,https://scontent.fbau3-2.fna.fbcdn.net/v/t39.35426-6/623389639_1917315858856952_6763330214438802455_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=VS6AOQqLa7cQ7kNvwEJu424&_nc_oc=AdrTKxYtdTkqHoLebkYE9aR8cUrkKeaY20gOzfnIjxhV3-iEQgv6DYerLQcy1rAqql8&_nc_zt=14&_nc_ht=scontent.fbau3-2.fna&_nc_gid=8sZYA17K54U6wUgWyIUUvw&_nc_ss=7a389&oh=00_Af2vUGz8XolEoPlU7Tj1gqSS5mzrzF25F0S7R53JUKRrpA&oe=69E8839E,https://www.facebook.com/ads/library/?id=2020732752160598
TIER_2_PROVEN,54,False,Coursiv,video,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,,https://coursiv.io/v4,2025-03-15 07:00:00,2025-05-08 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER""]",1,529884.0,https://scontent.fbau3-2.fna.fbcdn.net/v/t39.35426-6/484170675_9323607057728287_5512911960201807328_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=LNLS90-ZPVoQ7kNvwHeI6MY&_nc_oc=AdoTzw_tcx3PYKdMh9c3TckkhRvLakNMArykqqXqDOO6JQMGVPIJWcWEtHihoaakdYE&_nc_zt=14&_nc_ht=scontent.fbau3-2.fna&_nc_gid=SaFSL_NotUgDGwoe6nkQog&_nc_ss=7a389&oh=00_Af2MQLzftJcSxwRMHTgDNxPZwTDlZPn-MeBuGlWUOswBLw&oe=69E86BC5,https://www.facebook.com/ads/library/?id=1171748034586822
TIER_2_PROVEN,54,False,Coursiv,video,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,,https://coursiv.io/dynamic,2025-12-31 08:00:00,2026-02-23 08:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529892.0,https://scontent.fbau3-1.fna.fbcdn.net/v/t39.35426-6/605257312_1381956936811282_916345335928587234_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=PHsCOcHLj7EQ7kNvwFx8PZ1&_nc_oc=AdqedCptCo97JvlTuYT3bUwpwOGkthVW7fJ7yiAXOKFGAcUvBCJ4A0B3WNYJjPgiNxM&_nc_zt=14&_nc_ht=scontent.fbau3-1.fna&_nc_gid=0maeYM8ZoHrADfP-lU6sfg&_nc_ss=7a389&oh=00_Af1qgMh72cH8qj-Qdu7xS9SKrnpTpO1QR-CNjjf_zwZuGg&oe=69E87552,https://www.facebook.com/ads/library/?id=1933687248028723
TIER_2_PROVEN,54,False,Coursiv,video,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,,https://coursiv.io/v4,2025-03-15 07:00:00,2025-05-08 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER""]",1,529900.0,https://scontent.fbau3-1.fna.fbcdn.net/v/t39.35426-6/484882535_628314370134073_5811840061743407129_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=x0GE0UCCHC8Q7kNvwHnnrrK&_nc_oc=Adr_Az5dsaNRQ5qsJMHG-9rN9XJp8jwHlQzYtpNMNpNgpk-2zRiFGQqI_iK7uETSqfw&_nc_zt=14&_nc_ht=scontent.fbau3-1.fna&_nc_gid=HkIM2HPsmK24UEbhPypXwQ&_nc_ss=7a389&oh=00_Af1kFst7upSdy7hXs1Ayhrpqlc_gfHAzHoIpD6pYmmBtGA&oe=69E88696,https://www.facebook.com/ads/library/?id=974259924824110
TIER_2_PROVEN,54,False,Coursiv,video,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,,https://coursiv.io/dynamic,2026-02-01 08:00:00,2026-03-28 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,7633.0,https://scontent.fbau3-1.fna.fbcdn.net/v/t39.35426-6/626657217_1588071199171399_2007960772169796547_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=HA0yflmKLzcQ7kNvwG_itDP&_nc_oc=AdrI-CdTe795tFyBdtXv2xl7Iad5bX8eSi3WgjNlOmhpxwxX-2WMyHnJwoF-TLTV6Ss&_nc_zt=14&_nc_ht=scontent.fbau3-1.fna&_nc_gid=1lOiCRbEOP9RB9qkjwdJiQ&_nc_ss=7a389&oh=00_Af0WHky8WvB3FYrrZErY6kQfjyLfSMH5eWdebXProJwxXg&oe=69E880EE,https://www.facebook.com/ads/library/?id=4244334549137739
TIER_2_PROVEN,54,False,Coursiv,video,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,,https://coursiv.io/v4,2025-03-15 07:00:00,2025-05-08 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER""]",1,529884.0,https://scontent.fbau3-2.fna.fbcdn.net/v/t39.35426-6/484039178_605714822297316_8867848254358310402_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=4ezojcyv_ecQ7kNvwFSrKHm&_nc_oc=Adq2oXwUnizYQJo6v7tUaBVjfmTVfjf8fLewzIbmPeNJTX7E54wYIfSUz0hSX700jno&_nc_zt=14&_nc_ht=scontent.fbau3-2.fna&_nc_gid=teKESbJA8BIxnkI0irKhJg&_nc_ss=7a389&oh=00_Af0Zf2s0fcL5SkMeI35Oic6k88CAaINrTxSzSm0D7AD3Bw&oe=69E88FA5,https://www.facebook.com/ads/library/?id=1199258055098295
TIER_2_PROVEN,54,False,Coursiv,video,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,,https://coursiv.io/dynamic,2025-12-31 08:00:00,2026-02-23 08:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529908.0,https://scontent.feoh14-1.fna.fbcdn.net/v/t39.35426-6/608159420_1188418400024473_1881889969149168301_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=O6CHylcVTlUQ7kNvwHjs2FR&_nc_oc=Adp8l8wE0hrSMDLQ7GDhvDspvzsJ5NECzOJ3cGcmGI69mEPXGsu3oh0mQZZL6xq45IE&_nc_zt=14&_nc_ht=scontent.feoh14-1.fna&_nc_gid=y4h2Jl96XqAjSKTfw-KVmg&_nc_ss=7a389&oh=00_Af1c-3A4MtLHwqayTC1ndVjHcg4csqfyVCoD2F6rCq87eQ&oe=69E87EA2,https://www.facebook.com/ads/library/?id=746445118521396
