tier,days_running_real,is_active_real,page_name_real,creative_type,full_ad_copy,headline,cta,link_description,landing_page,start_date_real,end_date_real,publisher_real,num_variations,page_likes,preview_image_url,ad_library_url
TIER_1_ACTIVE,4,True,Coursiv,video,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,,https://coursiv.io/dynamic,2026-04-12 07:00:00,2026-04-16 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529897.0,https://scontent.fbau3-1.fna.fbcdn.net/v/t39.35426-6/669317287_3987090458250587_3227605916542849517_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=kOh196GDTuIQ7kNvwERic25&_nc_oc=Adqb0-TPiepSJ3Ul3BgG9m_YcCri_Q5hEBgwmDLLzeiAjy1h_UszArhe48F_PzzbF9c&_nc_zt=14&_nc_ht=scontent.fbau3-1.fna&_nc_gid=8Qo5wjmAa-7dhJF2-rcPew&_nc_ss=7a389&oh=00_Af20mHGH4Jkce41BfWCS4cGE5djFLWWY0953cJhSTdnsAA&oe=69E86C28,https://www.facebook.com/ads/library/?id=917301904461712
TIER_1_ACTIVE,4,True,Coursiv,image,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,Master AI with beginner-friendly courses. Learn ChatGPT and other AI tools for work and practical automation. No tech background needed. Join 800K+ learners.,https://coursiv.io/dynamic,2026-04-12 07:00:00,2026-04-16 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529899.0,https://scontent.fbau3-1.fna.fbcdn.net/v/t39.35426-6/670741868_985589591313860_1271099860118071431_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=NmVrJnnbDW4Q7kNvwHX1HzK&_nc_oc=AdqDqkiAtwHO8Io3URbq_MCEOyr1sLh-jMyMm5Xt_-kOoLSyc4nQG50gVM3_b_l2ku0&_nc_zt=14&_nc_ht=scontent.fbau3-1.fna&_nc_gid=8nExH0fu22Lq-f1odiNOtQ&_nc_ss=7a389&oh=00_Af3U5Udw3KeoBVzBUinv7jtbLYGiCNrCyKcYc6_HwWBm1A&oe=69E86257,https://www.facebook.com/ads/library/?id=1256184870000714
TIER_1_ACTIVE,4,True,Coursiv,image,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,Master AI with beginner-friendly courses. Learn ChatGPT and other AI tools for work and practical automation. No tech background needed. Join 800K+ learners.,https://coursiv.io/dynamic,2026-04-12 07:00:00,2026-04-16 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,282608.0,https://scontent.fbau3-1.fna.fbcdn.net/v/t39.35426-6/668776311_826833439848947_5696976782732000788_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=ruFGS5y6WRIQ7kNvwG_YgPc&_nc_oc=AdqOIbN6k80PBJFKpmD7UHh8LBnQWi7WThXv6f5XduO-Er8nTiP5hqjeAQ6hU-hhR3M&_nc_zt=14&_nc_ht=scontent.fbau3-1.fna&_nc_gid=8nExH0fu22Lq-f1odiNOtQ&_nc_ss=7a389&oh=00_Af28NShUd45vUasXCdoVXLa5E9M6noYVvqgbhkqb-XP0VQ&oe=69E88710,https://www.facebook.com/ads/library/?id=1570384627383194
TIER_1_ACTIVE,4,True,Coursiv,video,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,,https://coursiv.io/dynamic,2026-04-12 07:00:00,2026-04-16 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529900.0,https://scontent.fbau3-2.fna.fbcdn.net/v/t39.35426-6/670152507_1695213731846403_3742129726544711437_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=WoAiA_5ItA8Q7kNvwGr3UEu&_nc_oc=AdrMiMEGUGAB4jcMTvvr5Ph9bCEjU4FHTNuw-DFtUwk60WMmP_W8WyKCJa0X3fOAEBw&_nc_zt=14&_nc_ht=scontent.fbau3-2.fna&_nc_gid=JPwxjicWgpiCd6c777C6hw&_nc_ss=7a389&oh=00_Af1rS0CtT9vf8wTyNeeKVgiTN2oNSrbHhzKYsfSWiLB1ww&oe=69E87D61,https://www.facebook.com/ads/library/?id=2067955684061591
TIER_1_ACTIVE,3,True,Coursiv,video,¡Inicie su viaje hacia la IA con Coursiv 🚀,¡Empezar ahora!,LEARN_MORE,,https://coursiv.io/es/dynamic,2026-04-13 07:00:00,2026-04-16 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529910.0,https://scontent.feoh14-1.fna.fbcdn.net/v/t39.35426-6/669639453_2112991559465951_565501020018333084_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=KCZ8Vaf91nwQ7kNvwG31D6w&_nc_oc=Adpk17f6qPb0nF_UpPs7arqRw4C2Sac5mwg_wCyXJN4BF-ZM6Mv2F_Qw_bzU9I0LfIE&_nc_zt=14&_nc_ht=scontent.feoh14-1.fna&_nc_gid=LvwpMXZBiJV8lrdGYzBM6Q&_nc_ss=7a389&oh=00_Af0mqspoyLoGLsuLABfgfGXsUjaFdALVnJmgsFHwz3P2iA&oe=69E86F25,https://www.facebook.com/ads/library/?id=958772060182748
TIER_1_ACTIVE,2,True,Coursiv,video,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,,https://coursiv.io/dynamic,2026-04-14 07:00:00,2026-04-16 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529912.0,https://scontent.feoh8-1.fna.fbcdn.net/v/t39.35426-6/669600235_950603530786216_5707335179710276065_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=vPc_vQRE5MIQ7kNvwG_GK4R&_nc_oc=AdpFTrl4M2t7q7Ch_UcOaKxqqhRsIIvX4c-UPOJF_8SPvLsnncgw12Nz3V8awEtcCnw&_nc_zt=14&_nc_ht=scontent.feoh8-1.fna&_nc_gid=fsreTwKPw9qqQRV-DLCiEA&_nc_ss=7a389&oh=00_Af3j774ecKQZhW_W8M0kmsrvwIbhu2L-l-OuZtUyBV6vpA&oe=69E883B1,https://www.facebook.com/ads/library/?id=1870252473638341
TIER_1_ACTIVE,2,True,Coursiv,image,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,Master AI with beginner-friendly courses. Learn ChatGPT and other AI tools for work and practical automation. No tech background needed. Join 800K+ learners.,https://coursiv.io/dynamic,2026-04-14 07:00:00,2026-04-16 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529897.0,https://scontent.fbau3-2.fna.fbcdn.net/v/t39.35426-6/670470354_2431570173945996_491630849339223450_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=suQOwl1ZBDEQ7kNvwFPd_jT&_nc_oc=AdralmTaCpqX9GLRmFqlCwdgZSwphh9chrD-6Y4CwIcw74F6pgJMm1C4ms49mUSskzg&_nc_zt=14&_nc_ht=scontent.fbau3-2.fna&_nc_gid=Y_hsPS3rkQ1gOtMxqCoqNQ&_nc_ss=7a389&oh=00_Af3DmCXPf3VwAZWzSYA1v39UAnM8xMP7kbD3NQ1i8OcAww&oe=69E864E4,https://www.facebook.com/ads/library/?id=1279136957088385
TIER_1_ACTIVE,2,True,Coursiv,video,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,,https://coursiv.io/dynamic,2026-04-14 07:00:00,2026-04-16 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529893.0,https://scontent.fbau3-2.fna.fbcdn.net/v/t39.35426-6/672674083_4288063798127673_498343950852817638_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=csQtHmvY3tEQ7kNvwFOQfoZ&_nc_oc=AdphMPn2G92h-BdOywXfvm-GIWFBJhBIfQ9UMQJ2mFzy53n8e-V-3hV9YB2Y4hgnjAc&_nc_zt=14&_nc_ht=scontent.fbau3-2.fna&_nc_gid=yc98JNTcKzGbbecDd5lDkg&_nc_ss=7a389&oh=00_Af2m4HAZ-qBx04jdh3fqnrl6Gkgjn8n9lVOtIaukDPulSA&oe=69E86296,https://www.facebook.com/ads/library/?id=1378879027589639
TIER_1_ACTIVE,2,True,Coursiv,image,¡Inicie su viaje hacia la IA con Coursiv 🚀,¡Empezar ahora!,LEARN_MORE,Master AI with beginner-friendly courses. Learn ChatGPT and other AI tools for work and practical automation. No tech background needed. Join 800K+ learners.,https://coursiv.io/es/dynamic,2026-04-14 07:00:00,2026-04-16 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529893.0,https://scontent.fbau3-2.fna.fbcdn.net/v/t39.35426-6/671753940_4575933892625600_3201818676971629479_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=O749-Udzg-8Q7kNvwFoj07v&_nc_oc=Adoc7kRitpktjobfvBp2PIpu1vTk4WOyGOVyOHdMPeXllAY2Fmf-ObiiBzZCBWjy14I&_nc_zt=14&_nc_ht=scontent.fbau3-2.fna&_nc_gid=LfuLdZ4uzAJtt44fGgR5rQ&_nc_ss=7a389&oh=00_Af1fOx95qD1dYKiJo5hKBu8mI4IEniWplUj6w4v5diOMyg&oe=69E88986,https://www.facebook.com/ads/library/?id=2431235947344382
TIER_1_ACTIVE,2,True,Coursiv,image,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,Master AI with beginner-friendly courses. Learn ChatGPT and other AI tools for work and practical automation. No tech background needed. Join 800K+ learners.,https://coursiv.io/dynamic,2026-04-14 07:00:00,2026-04-16 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529912.0,https://scontent.feoh14-1.fna.fbcdn.net/v/t39.35426-6/669859157_934186486079812_8479367659018531161_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=HjmCZhii2BsQ7kNvwG2DO6v&_nc_oc=AdqiSVhJlGYUYMSJWU28mnG9JysBgy3iMPgY2u2s5hjdapccscHTTCNOWkDqLk485t0&_nc_zt=14&_nc_ht=scontent.feoh14-1.fna&_nc_gid=Q2viH5-eQJmiqKJjZ3b5pg&_nc_ss=7a389&oh=00_Af3SLI9StAe4m5GcZMWRaWEfJZA-FQQcs3IFfwJUIyMScA&oe=69E86306,https://www.facebook.com/ads/library/?id=938524775829358
TIER_1_ACTIVE,2,True,Coursiv,video,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,,https://coursiv.io/dynamic,2026-04-14 07:00:00,2026-04-16 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529909.0,https://scontent.feoh14-1.fna.fbcdn.net/v/t39.35426-6/670337578_3473661489457917_6207946015792698744_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=JKCdRVBRYR8Q7kNvwElwsRC&_nc_oc=AdpU0fIvGqr49OrCesIhZ_aYMw5PFEsM4WF9qGJy1uwuY1TgdaiZHnm3ellQODBBdls&_nc_zt=14&_nc_ht=scontent.feoh14-1.fna&_nc_gid=-A0ONCjZfCIE78mgPvprdg&_nc_ss=7a389&oh=00_Af07jlP2xU-dDmH-ldYgBLsQW3aJ9-DEdzK2q7MHKTJDYQ&oe=69E893CC,https://www.facebook.com/ads/library/?id=3171129326426132
TIER_1_ACTIVE,2,True,Coursiv,video,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,,https://coursiv.io/dynamic,2026-04-14 07:00:00,2026-04-16 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529910.0,https://scontent.feoh8-1.fna.fbcdn.net/v/t39.35426-6/671836604_1657327725167001_4862796420418822322_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=gFZLOnxbahAQ7kNvwFU0hGL&_nc_oc=AdqQhfE3i5Y3d80AXU4Jan9PWgA-oS2RPhCAP63z-9hk1ca1PuRZgoUxaWSg5EwOB-U&_nc_zt=14&_nc_ht=scontent.feoh8-1.fna&_nc_gid=fh99TxNghRO2L0YpW_ioEg&_nc_ss=7a389&oh=00_Af0WawnQvQXieBCFtQZflCWcdAHiohfld5R3z-LwTigrQA&oe=69E87BCC,https://www.facebook.com/ads/library/?id=35438981435746436
TIER_1_ACTIVE,2,True,Coursiv,video,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,,https://coursiv.io/dynamic,2026-04-14 07:00:00,2026-04-16 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529912.0,https://scontent.feoh8-1.fna.fbcdn.net/v/t39.35426-6/671985756_2799029290439613_6546771205253600525_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=IENoxsLTVIgQ7kNvwHRqPWh&_nc_oc=Adoz_7m4eZ5LociCBEXQMBl5MrwsiaLsG_eX2VYpy8gaiaNILvKe2PLnHeH_bhvoDn4&_nc_zt=14&_nc_ht=scontent.feoh8-1.fna&_nc_gid=8uSD_GBltpfObZ1j_5cYdg&_nc_ss=7a389&oh=00_Af0deloCRLvAlEFMuQR3ial4XN6bqdEinHLZC4cQo0qsRA&oe=69E8679C,https://www.facebook.com/ads/library/?id=2429566677490698
TIER_1_ACTIVE,1,True,Coursiv,image,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,Master AI with beginner-friendly courses. Learn ChatGPT and other AI tools for work and practical automation. No tech background needed. Join 800K+ learners.,https://coursiv.io/dynamic,2026-04-15 07:00:00,2026-04-16 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529897.0,https://scontent.fbau3-2.fna.fbcdn.net/v/t39.35426-6/672683894_1442300413813897_3549140720625910368_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=kc-jmVzc5nEQ7kNvwGDMjw5&_nc_oc=Adrp3O7RccLCWrC6dkfkIWRvhjBbX0-uaq1l_zdu1_9LgNbtwA1P-6v5rysPY6rLb-w&_nc_zt=14&_nc_ht=scontent.fbau3-2.fna&_nc_gid=8Qo5wjmAa-7dhJF2-rcPew&_nc_ss=7a389&oh=00_Af2CPwTW82sEG88mO3xIf1pzzWlqHg5MAfR2a1OKi8ODhA&oe=69E89041,https://www.facebook.com/ads/library/?id=840824968330856
TIER_1_ACTIVE,1,True,Coursiv,image,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,Master AI with beginner-friendly courses. Learn ChatGPT and other AI tools for work and practical automation. No tech background needed. Join 800K+ learners.,https://coursiv.io/dynamic,2026-04-15 07:00:00,2026-04-16 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529908.0,https://scontent.feoh14-1.fna.fbcdn.net/v/t39.35426-6/672686035_982876750934995_1106635361680733136_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=VD6AN17P8uwQ7kNvwESIJJW&_nc_oc=AdqYxSzl1TCW2z1nlwbkEeb1eDWqApsEuLr5LnAbCWEJP-2oFsA4_2J8dwXloZLseuE&_nc_zt=14&_nc_ht=scontent.feoh14-1.fna&_nc_gid=kPic-VJVEezfWz1fHsnJVw&_nc_ss=7a389&oh=00_Af2CIG2tPBhTSrrsFoaVg1J0vVtfX1X1PgfZaAY0qoniNA&oe=69E86E87,https://www.facebook.com/ads/library/?id=1664378554691493
TIER_1_ACTIVE,1,True,Coursiv,image,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,Master AI with beginner-friendly courses. Learn ChatGPT and other AI tools for work and practical automation. No tech background needed. Join 800K+ learners.,https://coursiv.io/dynamic,2026-04-15 07:00:00,2026-04-16 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529912.0,https://scontent.feoh14-1.fna.fbcdn.net/v/t39.35426-6/672670492_1457293522523819_6143437010716316381_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=jPmsuGC6qH4Q7kNvwHTMHKm&_nc_oc=AdpvjLI8nghYOHjXQUq9BXtr1vCsyC1_CIxmw6uZ7txzyVA8-ElxaoT85BUA7okc4T8&_nc_zt=14&_nc_ht=scontent.feoh14-1.fna&_nc_gid=9NtiToLkNwUKAMxSW6aLfA&_nc_ss=7a389&oh=00_Af0TWCb1kwiHvHWo9hPQ3Qjar69NejThlaKfXB1H0KNLQQ&oe=69E8725A,https://www.facebook.com/ads/library/?id=918094564392282
TIER_1_ACTIVE,1,True,Coursiv,video,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,,https://coursiv.io/dynamic,2026-04-15 07:00:00,2026-04-16 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529913.0,https://scontent.feoh14-1.fna.fbcdn.net/v/t39.35426-6/672436099_1504698537991171_8882490266268630653_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=AkRCiKx_MAAQ7kNvwFpHfW2&_nc_oc=AdosXNdlsirXDpG4QtLq5Cz3c3P2dFUv8gUDFcGEqNEKmkQQbrlmu5wblAqZKBQjgCg&_nc_zt=14&_nc_ht=scontent.feoh14-1.fna&_nc_gid=OMyF9C_br5hqMSY-vaRdpQ&_nc_ss=7a389&oh=00_Af11PN26qVZ0Q8aMSQiH4yzkd2hZ8eFgeeeL6eMbrWRvgg&oe=69E86393,https://www.facebook.com/ads/library/?id=1511987653979524
